ID,NodeType,weight,x,y,degree,degree.in,degree.out,degreeCentrality,OutDegreeCentrality,label
1315,7,1,0,0,44,24,20,0.000249336990275857,0.00022666999115987,1315
1316,7,1,0,0,32,17,15,0.000181335992927896,0.000170002493369903,1316
1317,2,1,0,0,21,11,10,0.000119001745358932,0.000113334995579935,1317
1318,1,1,0,0,41,24,17,0.000232336740938867,0.00019266949248589,1318
1319,8,1,0,0,27,17,10,0.000153002244032912,0.000113334995579935,1319
132,0,1,0,0,16,9,7,9.06679964639481E-05,7.93344969059546E-05,132
1320,1,1,0,0,64,31,33,0.000362671985855793,0.000374005485413786,1320
1321,3,1,0,0,25,16,9,0.000141668744474919,0.000102001496021942,1321
1322,7,1,0,0,90,47,43,0.000510007480109708,0.000487340480993721,1322
1323,3,1,0,0,77,45,32,0.00043633973298275,0.000362671985855793,1323
1324,7,1,0,0,40,21,19,0.00022666999115987,0.000215336491601877,1324
1325,2,1,0,0,18,9,9,0.000102001496021942,0.000102001496021942,1325
1326,3,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,1326
1327,3,1,0,0,49,33,16,0.000277670739170841,0.000181335992927896,1327
1328,2,1,0,0,20,10,10,0.000113334995579935,0.000113334995579935,1328
1329,3,1,0,0,136,85,51,0.000770677969943559,0.000578008477457669,1329
133,0,1,0,0,18,11,7,0.000102001496021942,7.93344969059546E-05,133
1330,3,1,0,0,122,76,46,0.000691343473037605,0.000521340979667702,1330
1331,3,1,0,0,146,84,62,0.000827345467733527,0.000702676972595598,1331
1332,1,1,0,0,42,24,18,0.000238003490717864,0.000204002992043883,1332
1333,8,1,0,0,33,18,15,0.000187002742706893,0.000170002493369903,1333
1334,1,1,0,0,100,66,34,0.000566674977899676,0.00038533898497178,1334
1335,3,1,0,0,128,83,45,0.000725343971711585,0.000510007480109708,1335
1336,3,1,0,0,55,28,27,0.000311671237844822,0.000306004488065825,1336
1337,3,1,0,0,36,25,11,0.000204002992043883,0.000124668495137929,1337
1338,7,1,0,0,68,31,37,0.00038533898497178,0.00041933948364576,1338
1339,3,1,0,0,100,72,28,0.000566674977899676,0.000317337987623819,1339
134,0,1,0,0,19,9,10,0.000107668245800938,0.000113334995579935,134
1340,3,1,0,0,63,45,18,0.000357005236076796,0.000204002992043883,1340
1341,3,1,0,0,123,77,46,0.000697010222816601,0.000521340979667702,1341
1342,1,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,1342
1343,1,1,0,0,37,22,15,0.00020966974182288,0.000170002493369903,1343
1344,3,1,0,0,91,60,31,0.000515674229888705,0.000351338486297799,1344
1345,7,1,0,0,97,56,41,0.000549674728562686,0.000464673481877734,1345
1346,3,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,1346
1347,7,1,0,0,74,40,34,0.00041933948364576,0.00038533898497178,1347
1348,7,1,0,0,37,18,19,0.00020966974182288,0.000215336491601877,1348
1349,1,1,0,0,42,20,22,0.000238003490717864,0.000249336990275857,1349
135,0,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,135
1350,7,1,0,0,33,16,17,0.000187002742706893,0.00019266949248589,1350
1351,3,1,0,0,67,40,27,0.000379672235192783,0.000306004488065825,1351
1352,3,1,0,0,234,137,97,0.00132601944828524,0.00109934945712537,1352
1353,2,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,1353
1354,7,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,1354
1355,7,1,0,0,37,15,22,0.00020966974182288,0.000249336990275857,1355
1356,1,1,0,0,20,13,7,0.000113334995579935,7.93344969059546E-05,1356
1357,1,1,0,0,31,12,19,0.0001756692431489,0.000215336491601877,1357
1358,1,1,0,0,77,37,40,0.00043633973298275,0.000453339982319741,1358
1359,3,1,0,0,84,52,32,0.000476006981435728,0.000362671985855793,1359
136,0,1,0,0,133,123,10,0.000753677720606569,0.000113334995579935,136
1360,2,1,0,0,37,23,14,0.00020966974182288,0.000158668993811909,1360
1361,3,1,0,0,137,85,52,0.000776344719722556,0.000589341977015663,1361
1362,7,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,1362
1363,8,1,0,0,21,11,10,0.000119001745358932,0.000113334995579935,1363
1364,1,1,0,0,12,8,4,6.80009973479611E-05,4.53339982319741E-05,1364
1365,3,1,0,0,42,24,18,0.000238003490717864,0.000204002992043883,1365
1366,7,1,0,0,66,29,37,0.000374005485413786,0.00041933948364576,1366
1367,3,1,0,0,166,94,72,0.000940680463313462,0.000816011968175533,1367
1368,2,1,0,0,10,1,9,5.66674977899676E-05,0.000102001496021942,1368
1369,3,1,0,0,53,30,23,0.000300337738286828,0.000260670489833851,1369
137,0,1,0,0,16,9,7,9.06679964639481E-05,7.93344969059546E-05,137
1370,3,1,0,0,112,64,48,0.000634675975247637,0.000544007978783689,1370
1371,8,1,0,0,37,19,18,0.00020966974182288,0.000204002992043883,1371
1372,1,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,1372
1373,7,1,0,0,73,38,35,0.000413672733866763,0.000396672484529773,1373
1374,1,1,0,0,42,13,29,0.000238003490717864,0.000328671487181812,1374
1375,3,1,0,0,74,42,32,0.00041933948364576,0.000362671985855793,1375
1376,3,1,0,0,182,106,76,0.00103134845977741,0.000861345966407507,1376
1377,3,1,0,0,190,108,82,0.00107668245800938,0.000929346963755468,1377
1378,8,1,0,0,32,16,16,0.000181335992927896,0.000181335992927896,1378
1379,7,1,0,0,51,27,24,0.000289004238728835,0.000272003989391844,1379
138,0,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,138
1380,3,1,0,0,85,48,37,0.000481673731214724,0.00041933948364576,1380
1381,7,1,0,0,27,11,16,0.000153002244032912,0.000181335992927896,1381
1382,7,1,0,0,41,17,24,0.000232336740938867,0.000272003989391844,1382
1383,3,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,1383
1384,2,1,0,0,12,4,8,6.80009973479611E-05,9.06679964639481E-05,1384
1385,1,1,0,0,15,10,5,8.50012466849514E-05,5.66674977899676E-05,1385
1386,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,1386
1387,2,1,0,0,9,4,5,5.10007480109708E-05,5.66674977899676E-05,1387
1388,3,1,0,0,84,49,35,0.000476006981435728,0.000396672484529773,1388
1389,3,1,0,0,46,27,19,0.000260670489833851,0.000215336491601877,1389
139,0,1,0,0,9,7,2,5.10007480109708E-05,2.2666999115987E-05,139
1390,3,1,0,0,193,105,88,0.00109368270734637,0.000997347961103429,1390
1391,3,1,0,0,175,90,85,0.000991681211324433,0.000963347462429449,1391
1392,7,1,0,0,37,18,19,0.00020966974182288,0.000215336491601877,1392
1393,3,1,0,0,53,26,27,0.000300337738286828,0.000306004488065825,1393
1394,2,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,1394
1395,3,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,1395
1396,7,1,0,0,54,23,31,0.000306004488065825,0.000351338486297799,1396
1397,1,1,0,0,16,6,10,9.06679964639481E-05,0.000113334995579935,1397
1398,3,1,0,0,44,21,23,0.000249336990275857,0.000260670489833851,1398
1399,3,1,0,0,178,89,89,0.00100868146066142,0.00100868146066142,1399
14,0,1,0,0,15,14,1,8.50012466849514E-05,1.13334995579935E-05,14
140,0,1,0,0,11,4,7,6.23342475689643E-05,7.93344969059546E-05,140
1400,1,1,0,0,22,7,15,0.000124668495137929,0.000170002493369903,1400
1401,3,1,0,0,12,6,6,6.80009973479611E-05,6.80009973479611E-05,1401
1402,3,1,0,0,74,40,34,0.00041933948364576,0.00038533898497178,1402
1403,2,1,0,0,9,2,7,5.10007480109708E-05,7.93344969059546E-05,1403
1404,7,1,0,0,50,20,30,0.000283337488949838,0.000340004986739806,1404
1405,6,1,0,0,50,38,12,0.000283337488949838,0.000136001994695922,1405
1406,7,1,0,0,31,14,17,0.0001756692431489,0.00019266949248589,1406
1407,3,1,0,0,37,14,23,0.00020966974182288,0.000260670489833851,1407
1408,1,1,0,0,34,14,20,0.00019266949248589,0.00022666999115987,1408
1409,3,1,0,0,106,58,48,0.000600675476573656,0.000544007978783689,1409
141,0,1,0,0,28,14,14,0.000158668993811909,0.000158668993811909,141
1410,2,1,0,0,21,11,10,0.000119001745358932,0.000113334995579935,1410
1411,3,1,0,0,10,8,2,5.66674977899676E-05,2.2666999115987E-05,1411
1412,7,1,0,0,22,9,13,0.000124668495137929,0.000147335494253916,1412
1413,7,1,0,0,60,31,29,0.000340004986739806,0.000328671487181812,1413
1414,7,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,1414
1415,7,1,0,0,30,16,14,0.000170002493369903,0.000158668993811909,1415
1416,3,1,0,0,111,63,48,0.00062900922546864,0.000544007978783689,1416
1417,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,1417
1418,7,1,0,0,21,9,12,0.000119001745358932,0.000136001994695922,1418
1419,6,1,0,0,24,19,5,0.000136001994695922,5.66674977899676E-05,1419
142,0,1,0,0,43,24,19,0.000243670240496861,0.000215336491601877,142
1420,3,1,0,0,148,78,70,0.00083867896729152,0.000793344969059546,1420
1421,2,1,0,0,24,11,13,0.000136001994695922,0.000147335494253916,1421
1422,1,1,0,0,14,4,10,7.93344969059546E-05,0.000113334995579935,1422
1423,7,1,0,0,61,30,31,0.000345671736518802,0.000351338486297799,1423
1424,8,1,0,0,19,11,8,0.000107668245800938,9.06679964639481E-05,1424
1425,1,1,0,0,34,13,21,0.00019266949248589,0.000238003490717864,1425
1426,7,1,0,0,64,31,33,0.000362671985855793,0.000374005485413786,1426
1427,1,1,0,0,66,33,33,0.000374005485413786,0.000374005485413786,1427
1428,7,1,0,0,29,11,18,0.000164335743590906,0.000204002992043883,1428
1429,7,1,0,0,38,17,21,0.000215336491601877,0.000238003490717864,1429
143,0,1,0,0,12,6,6,6.80009973479611E-05,6.80009973479611E-05,143
1430,1,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,1430
1431,3,1,0,0,220,112,108,0.00124668495137929,0.0012240179522633,1431
1432,7,1,0,0,55,24,31,0.000311671237844822,0.000351338486297799,1432
1433,2,1,0,0,23,11,12,0.000130335244916925,0.000136001994695922,1433
1434,3,1,0,0,15,11,4,8.50012466849514E-05,4.53339982319741E-05,1434
1435,1,1,0,0,56,28,28,0.000317337987623819,0.000317337987623819,1435
1436,1,1,0,0,30,10,20,0.000170002493369903,0.00022666999115987,1436
1437,3,1,0,0,56,27,29,0.000317337987623819,0.000328671487181812,1437
1438,7,1,0,0,34,11,23,0.00019266949248589,0.000260670489833851,1438
1439,3,1,0,0,21,10,11,0.000119001745358932,0.000124668495137929,1439
144,0,1,0,0,15,6,9,8.50012466849514E-05,0.000102001496021942,144
1440,3,1,0,0,28,19,9,0.000158668993811909,0.000102001496021942,1440
1441,2,1,0,0,16,7,9,9.06679964639481E-05,0.000102001496021942,1441
1442,3,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,1442
1443,1,1,0,0,9,4,5,5.10007480109708E-05,5.66674977899676E-05,1443
1444,1,1,0,0,32,14,18,0.000181335992927896,0.000204002992043883,1444
1445,2,1,0,0,9,4,5,5.10007480109708E-05,5.66674977899676E-05,1445
1446,1,1,0,0,36,16,20,0.000204002992043883,0.00022666999115987,1446
1447,3,1,0,0,142,73,69,0.00080467846861754,0.000782011469501553,1447
1448,1,1,0,0,52,19,33,0.000294670988507831,0.000374005485413786,1448
1449,3,1,0,0,90,46,44,0.000510007480109708,0.000498673980551715,1449
145,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,145
1450,6,1,0,0,23,17,6,0.000130335244916925,6.80009973479611E-05,1450
1451,7,1,0,0,31,14,17,0.0001756692431489,0.00019266949248589,1451
1452,8,1,0,0,34,18,16,0.00019266949248589,0.000181335992927896,1452
1453,1,1,0,0,28,12,16,0.000158668993811909,0.000181335992927896,1453
1454,7,1,0,0,52,22,30,0.000294670988507831,0.000340004986739806,1454
1455,1,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,1455
1456,3,1,0,0,132,65,67,0.000748010970827572,0.000759344470385566,1456
1457,3,1,0,0,62,30,32,0.000351338486297799,0.000362671985855793,1457
1458,3,1,0,0,33,16,17,0.000187002742706893,0.00019266949248589,1458
1459,7,1,0,0,102,44,58,0.000578008477457669,0.000657342974363624,1459
146,0,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,146
1460,3,1,0,0,46,20,26,0.000260670489833851,0.000294670988507831,1460
1461,6,1,0,0,8,2,6,4.53339982319741E-05,6.80009973479611E-05,1461
1462,7,1,0,0,84,33,51,0.000476006981435728,0.000578008477457669,1462
1463,3,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,1463
1464,1,1,0,0,26,10,16,0.000147335494253916,0.000181335992927896,1464
1465,10,1,0,0,108,101,7,0.00061200897613165,7.93344969059546E-05,1465
1466,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,1466
1467,3,1,0,0,124,60,64,0.000702676972595598,0.000725343971711585,1467
1468,8,1,0,0,31,14,17,0.0001756692431489,0.00019266949248589,1468
1469,7,1,0,0,57,26,31,0.000323004737402815,0.000351338486297799,1469
147,0,1,0,0,6,2,4,3.40004986739806E-05,4.53339982319741E-05,147
1470,3,1,0,0,71,31,40,0.00040233923430877,0.000453339982319741,1470
1471,3,1,0,0,169,81,88,0.000957680712650452,0.000997347961103429,1471
1472,7,1,0,0,90,36,54,0.000510007480109708,0.00061200897613165,1472
1473,1,1,0,0,54,21,33,0.000306004488065825,0.000374005485413786,1473
1474,7,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,1474
1475,1,1,0,0,72,24,48,0.000408005984087767,0.000544007978783689,1475
1476,3,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,1476
1477,3,1,0,0,9,6,3,5.10007480109708E-05,3.40004986739806E-05,1477
1478,1,1,0,0,17,8,9,9.63347462429449E-05,0.000102001496021942,1478
1479,7,1,0,0,84,34,50,0.000476006981435728,0.000566674977899676,1479
148,0,1,0,0,20,8,12,0.000113334995579935,0.000136001994695922,148
1480,3,1,0,0,93,45,48,0.000527007729446699,0.000544007978783689,1480
1481,7,1,0,0,17,8,9,9.63347462429449E-05,0.000102001496021942,1481
1482,7,1,0,0,49,18,31,0.000277670739170841,0.000351338486297799,1482
1483,3,1,0,0,96,48,48,0.000544007978783689,0.000544007978783689,1483
1484,3,1,0,0,22,6,16,0.000124668495137929,0.000181335992927896,1484
1485,3,1,0,0,47,25,22,0.000266337239612848,0.000249336990275857,1485
1486,2,1,0,0,5,,5,2.83337488949838E-05,5.66674977899676E-05,1486
1487,1,1,0,0,63,21,42,0.000357005236076796,0.000476006981435728,1487
1488,3,1,0,0,135,53,82,0.000765011220164562,0.000929346963755468,1488
1489,7,1,0,0,22,14,8,0.000124668495137929,9.06679964639481E-05,1489
149,0,1,0,0,14,6,8,7.93344969059546E-05,9.06679964639481E-05,149
1490,1,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,1490
1491,3,1,0,0,125,62,63,0.000708343722374595,0.000714010472153592,1491
1492,1,1,0,0,13,1,12,7.36677471269579E-05,0.000136001994695922,1492
1493,8,1,0,0,26,10,16,0.000147335494253916,0.000181335992927896,1493
1494,2,1,0,0,26,11,15,0.000147335494253916,0.000170002493369903,1494
1495,7,1,0,0,67,23,44,0.000379672235192783,0.000498673980551715,1495
1496,7,1,0,0,48,19,29,0.000272003989391844,0.000328671487181812,1496
1497,1,1,0,0,29,17,12,0.000164335743590906,0.000136001994695922,1497
1498,3,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,1498
1499,2,1,0,0,12,4,8,6.80009973479611E-05,9.06679964639481E-05,1499
15,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,15
150,0,1,0,0,11,6,5,6.23342475689643E-05,5.66674977899676E-05,150
1500,7,1,0,0,29,8,21,0.000164335743590906,0.000238003490717864,1500
1501,3,1,0,0,18,6,12,0.000102001496021942,0.000136001994695922,1501
1502,7,1,0,0,70,25,45,0.000396672484529773,0.000510007480109708,1502
1503,7,1,0,0,28,8,20,0.000158668993811909,0.00022666999115987,1503
1504,7,1,0,0,58,20,38,0.000328671487181812,0.000430672983203754,1504
1505,6,1,0,0,59,36,23,0.000334338236960809,0.000260670489833851,1505
1506,1,1,0,0,8,2,6,4.53339982319741E-05,6.80009973479611E-05,1506
1507,7,1,0,0,37,10,27,0.00020966974182288,0.000306004488065825,1507
1508,7,1,0,0,33,12,21,0.000187002742706893,0.000238003490717864,1508
1509,3,1,0,0,131,57,74,0.000742344221048575,0.00083867896729152,1509
151,0,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,151
1510,7,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,1510
1511,2,1,0,0,30,12,18,0.000170002493369903,0.000204002992043883,1511
1512,1,1,0,0,34,9,25,0.00019266949248589,0.000283337488949838,1512
1513,3,1,0,0,52,21,31,0.000294670988507831,0.000351338486297799,1513
1514,1,1,0,0,35,14,21,0.000198336242264887,0.000238003490717864,1514
1515,7,1,0,0,69,24,45,0.000391005734750776,0.000510007480109708,1515
1516,3,1,0,0,159,74,85,0.000901013214860485,0.000963347462429449,1516
1517,3,1,0,0,36,15,21,0.000204002992043883,0.000238003490717864,1517
1518,3,1,0,0,14,6,8,7.93344969059546E-05,9.06679964639481E-05,1518
1519,3,1,0,0,33,16,17,0.000187002742706893,0.00019266949248589,1519
152,0,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,152
1520,3,1,0,0,117,58,59,0.000663009724142621,0.000668676473921618,1520
1521,3,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,1521
1522,3,1,0,0,156,71,85,0.000884012965523494,0.000963347462429449,1522
1523,3,1,0,0,69,36,33,0.000391005734750776,0.000374005485413786,1523
1524,3,1,0,0,41,20,21,0.000232336740938867,0.000238003490717864,1524
1525,7,1,0,0,57,20,37,0.000323004737402815,0.00041933948364576,1525
1526,1,1,0,0,22,10,12,0.000124668495137929,0.000136001994695922,1526
1527,3,1,0,0,12,5,7,6.80009973479611E-05,7.93344969059546E-05,1527
1528,3,1,0,0,70,35,35,0.000396672484529773,0.000396672484529773,1528
1529,1,1,0,0,42,18,24,0.000238003490717864,0.000272003989391844,1529
153,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,153
1530,3,1,0,0,105,50,55,0.00059500872679466,0.000623342475689643,1530
1531,1,1,0,0,22,8,14,0.000124668495137929,0.000158668993811909,1531
1532,3,1,0,0,39,18,21,0.000221003241380874,0.000238003490717864,1532
1533,8,1,0,0,35,13,22,0.000198336242264887,0.000249336990275857,1533
1534,6,1,0,0,33,23,10,0.000187002742706893,0.000113334995579935,1534
1535,3,1,0,0,64,26,38,0.000362671985855793,0.000430672983203754,1535
1536,1,1,0,0,82,21,61,0.000464673481877734,0.000691343473037605,1536
1537,3,1,0,0,19,4,15,0.000107668245800938,0.000170002493369903,1537
1538,3,1,0,0,72,34,38,0.000408005984087767,0.000430672983203754,1538
1539,3,1,0,0,79,37,42,0.000447673232540744,0.000476006981435728,1539
154,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,154
1540,3,1,0,0,69,30,39,0.000391005734750776,0.000442006482761747,1540
1541,7,1,0,0,33,8,25,0.000187002742706893,0.000283337488949838,1541
1542,3,1,0,0,55,27,28,0.000311671237844822,0.000317337987623819,1542
1543,1,1,0,0,33,9,24,0.000187002742706893,0.000272003989391844,1543
1544,2,1,0,0,15,5,10,8.50012466849514E-05,0.000113334995579935,1544
1545,1,1,0,0,43,12,31,0.000243670240496861,0.000351338486297799,1545
1546,2,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,1546
1547,3,1,0,0,122,50,72,0.000691343473037605,0.000816011968175533,1547
1548,8,1,0,0,38,12,26,0.000215336491601877,0.000294670988507831,1548
1549,1,1,0,0,49,14,35,0.000277670739170841,0.000396672484529773,1549
155,0,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,155
1550,7,1,0,0,38,13,25,0.000215336491601877,0.000283337488949838,1550
1551,3,1,0,0,171,71,100,0.000969014212208446,0.00113334995579935,1551
1552,3,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,1552
1553,2,1,0,0,37,14,23,0.00020966974182288,0.000260670489833851,1553
1554,3,1,0,0,160,65,95,0.000906679964639481,0.00107668245800938,1554
1555,2,1,0,0,35,18,17,0.000198336242264887,0.00019266949248589,1555
1556,3,1,0,0,25,7,18,0.000141668744474919,0.000204002992043883,1556
1557,3,1,0,0,151,66,85,0.000855679216628511,0.000963347462429449,1557
1558,3,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,1558
1559,3,1,0,0,186,74,112,0.0010540154588934,0.00126935195049527,1559
156,0,1,0,0,12,5,7,6.80009973479611E-05,7.93344969059546E-05,156
1560,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,1560
1561,3,1,0,0,25,8,17,0.000141668744474919,0.00019266949248589,1561
1562,2,1,0,0,10,3,7,5.66674977899676E-05,7.93344969059546E-05,1562
1563,3,1,0,0,112,46,66,0.000634675975247637,0.000748010970827572,1563
1564,2,1,0,0,16,7,9,9.06679964639481E-05,0.000102001496021942,1564
1565,1,1,0,0,44,20,24,0.000249336990275857,0.000272003989391844,1565
1566,1,1,0,0,20,9,11,0.000113334995579935,0.000124668495137929,1566
1567,2,1,0,0,33,12,21,0.000187002742706893,0.000238003490717864,1567
1568,8,1,0,0,29,9,20,0.000164335743590906,0.00022666999115987,1568
1569,7,1,0,0,48,19,29,0.000272003989391844,0.000328671487181812,1569
157,0,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,157
1570,3,1,0,0,124,44,80,0.000702676972595598,0.000906679964639481,1570
1571,3,1,0,0,60,29,31,0.000340004986739806,0.000351338486297799,1571
1572,3,1,0,0,43,17,26,0.000243670240496861,0.000294670988507831,1572
1573,1,1,0,0,89,25,64,0.000504340730330712,0.000725343971711585,1573
1574,1,1,0,0,67,15,52,0.000379672235192783,0.000589341977015663,1574
1575,1,1,0,0,20,8,12,0.000113334995579935,0.000136001994695922,1575
1576,7,1,0,0,66,22,44,0.000374005485413786,0.000498673980551715,1576
1577,10,1,0,0,170,161,9,0.000963347462429449,0.000102001496021942,1577
1578,7,1,0,0,36,10,26,0.000204002992043883,0.000294670988507831,1578
1579,2,1,0,0,5,,5,2.83337488949838E-05,5.66674977899676E-05,1579
158,0,1,0,0,25,12,13,0.000141668744474919,0.000147335494253916,158
1580,3,1,0,0,83,35,48,0.000470340231656731,0.000544007978783689,1580
1581,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,1581
1582,7,1,0,0,41,15,26,0.000232336740938867,0.000294670988507831,1582
1583,7,1,0,0,97,33,64,0.000549674728562686,0.000725343971711585,1583
1584,1,1,0,0,211,76,135,0.00119568420336832,0.00153002244032912,1584
1585,2,1,0,0,20,6,14,0.000113334995579935,0.000158668993811909,1585
1586,3,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,1586
1587,7,1,0,0,53,16,37,0.000300337738286828,0.00041933948364576,1587
1588,2,1,0,0,23,10,13,0.000130335244916925,0.000147335494253916,1588
1589,3,1,0,0,205,77,128,0.00116168370469434,0.00145068794342317,1589
159,0,1,0,0,14,9,5,7.93344969059546E-05,5.66674977899676E-05,159
1590,3,1,0,0,88,31,57,0.000498673980551715,0.00064600947480563,1590
1591,7,1,0,0,95,31,64,0.000538341229004692,0.000725343971711585,1591
1592,7,1,0,0,25,4,21,0.000141668744474919,0.000238003490717864,1592
1593,2,1,0,0,32,10,22,0.000181335992927896,0.000249336990275857,1593
1594,3,1,0,0,16,5,11,9.06679964639481E-05,0.000124668495137929,1594
1595,7,1,0,0,39,9,30,0.000221003241380874,0.000340004986739806,1595
